system:index,NO2_column_number_density,month,sector,year,.geo
6_00000000000000000134,,7,Miyove,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000135,,7,Mukarange,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000136,,7,Muko,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000137,,7,Mutete,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000138,,7,Nyamiyaga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000139,,7,Nyankenke,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000013a,,7,Rubaya,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000013b,,7,Rukomo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000013c,,7,Rushaki,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000013d,,7,Rutare,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000013e,,7,Ruvune,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000013f,,7,Rwamiko,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000140,,7,Shangasha,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000141,,7,Fumbwe,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000142,,7,Gahengeri,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000143,,7,Gishali,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000144,,7,Karenge,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000145,,7,Kigabiro,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000146,,7,Muhazi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000147,,7,Munyaga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000148,,7,Munyiginya,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000149,,7,Musha,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000014a,,7,Muyumbu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000014b,,7,Mwulire,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000014c,,7,Nyakaliro,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000014d,,7,Nzige,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000014e,,7,Rubona,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000014f,,7,Gatunda,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000150,,7,Karama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000151,,7,Karangazi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000152,,7,Katabagemu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000153,,7,Kiyombe,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000154,,7,Matimba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000155,,7,Mimuri,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000156,,7,Mukama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000157,,7,Musheri,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000158,,7,Nyagatare,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000159,,7,Rukomo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000015a,,7,Rwempasha,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000015b,,7,Rwimiyaga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000015c,,7,Tabagwe,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000015d,,7,Gasange,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000015e,,7,Gatsibo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000015f,,7,Gitoki,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000160,,7,Kabarore,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000161,,7,Kageyo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000162,,7,Kiramuruzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000163,,7,Kiziguro,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000164,,7,Muhura,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000165,,7,Murambi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000166,,7,Ngarama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000167,,7,Nyagihanga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000168,,7,Remera,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000169,,7,Rugarama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000016a,,7,Rwimbogo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000016b,,7,Gahini,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000016c,,7,Kabare,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000016d,,7,Kabarondo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000016e,,7,Mukarange,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000016f,,7,Murama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000170,,7,Murundi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000171,,7,Mwiri,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000172,,7,Ndego,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000173,,7,Nyamirama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000174,,7,Rukara,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000175,,7,Ruramira,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000176,,7,Rwinkwavu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000177,,7,Gahara,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000178,,7,Gatore,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000179,,7,Kigarama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000017a,,7,Kigina,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000017b,,7,Kirehe,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000017c,,7,Mahama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000017d,,7,Mpanga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000017e,,7,Musaza,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000017f,,7,Mushikiri,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000180,,7,Nasho,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000181,,7,Nyamugari,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000182,,7,Nyarubuye,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000183,,7,Gashanda,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000184,,7,Jarama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000185,,7,Karembo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000186,,7,Kazo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000187,,7,Kibungo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000188,,7,Mugesera,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000189,,7,Murama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000018a,,7,Mutenderi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000018b,,7,Remera,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000018c,,7,Rukira,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000018d,,7,Rukumberi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000018e,,7,Rurenge,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000018f,,7,Sake,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000190,,7,Zaza,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000191,,7,Gashora,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000192,,7,Juru,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000193,,7,Kamabuye,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000194,,7,Mareba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000195,,7,Mayange,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000196,,7,Musenyi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000197,,7,Mwogo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000198,,7,Ngeruka,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000199,,7,Ntarama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000019a,,7,Nyamata,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000019b,,7,Nyarugenge,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000019c,,7,Rilima,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000019d,,7,Ruhuha,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000019e,,7,Rweru,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000019f,,7,Shyara,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000000,,8,Gitega,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000001,,8,Kanyinya,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000002,,8,Kigali,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000003,,8,Kimisagara,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000004,,8,Mageregere,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000005,,8,Muhima,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000006,,8,Nyakabanda,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000007,,8,Nyamirambo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000008,,8,Nyarugenge,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000009,,8,Rwezamenyo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000000a,,8,Bumbogo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000000b,,8,Gatsata,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000000c,,8,Gikomero,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000000d,,8,Gisozi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000000e,,8,Jabana,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000000f,,8,Jali,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000010,,8,Kacyiru,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000011,,8,Kimihurura,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000012,,8,Kimironko,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000013,,8,Kinyinya,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000014,,8,Ndera,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000015,,8,Nduba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000016,,8,Remera,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000017,,8,Rusororo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000018,,8,Rutunga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000019,,8,Gahanga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000001a,,8,Gatenga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000001b,,8,Gikondo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000001c,,8,Kagarama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000001d,,8,Kanombe,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000001e,,8,Kicukiro,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000001f,,8,Kigarama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000020,,8,Masaka,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000021,,8,Niboye,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000022,,8,Nyarugunga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000023,,8,Busasamana,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000024,,8,Busoro,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000025,,8,Cyabakamyi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000026,,8,Kibilizi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000027,,8,Kigoma,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000028,,8,Mukingo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000029,,8,Muyira,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000002a,,8,Ntyazo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000002b,,8,Nyagisozi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000002c,,8,Rwabicuma,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000002d,,8,Gikonko,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000002e,,8,Gishubi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000002f,,8,Kansi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000030,,8,Kibirizi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000031,,8,Kigembe,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000032,,8,Mamba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000033,,8,Muganza,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000034,,8,Mugombwa,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000035,,8,Mukindo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000036,,8,Musha,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000037,,8,Ndora,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000038,,8,Nyanza,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000039,,8,Save,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000003a,,8,Busanze,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000003b,,8,Cyahinda,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000003c,,8,Kibeho,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000003d,,8,Kivu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000003e,,8,Mata,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000003f,,8,Muganza,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000040,,8,Munini,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000041,,8,Ngera,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000042,,8,Ngoma,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000043,,8,Nyabimata,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000044,,8,Nyagisozi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000045,,8,Ruheru,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000046,,8,Ruramba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000047,,8,Rusenge,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000048,,8,Gishamvu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000049,,8,Huye,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000004a,,8,Karama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000004b,,8,Kigoma,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000004c,,8,Kinazi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000004d,,8,Maraba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000004e,,8,Mbazi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000004f,,8,Mukura,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000050,,8,Ngoma,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000051,,8,Ruhashya,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000052,,8,Rusatira,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000053,,8,Rwaniro,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000054,,8,Simbi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000055,,8,Tumba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000056,,8,Buruhukiro,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000057,,8,Cyanika,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000058,,8,Gasaka,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000059,,8,Gatare,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000005a,,8,Kaduha,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000005b,,8,Kamegeri,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000005c,,8,Kibirizi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000005d,,8,Kibumbwe,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000005e,,8,Kitabi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000005f,,8,Mbazi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000060,,8,Mugano,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000061,,8,Musange,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000062,,8,Musebeya,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000063,,8,Mushubi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000064,,8,Nkomane,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000065,,8,Tare,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000066,,8,Uwinkingi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000067,,8,Bweramana,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000068,,8,Byimana,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000069,,8,Kabagali,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000006a,,8,Kinazi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000006b,,8,Kinihira,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000006c,,8,Mbuye,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000006d,,8,Mwendo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000006e,,8,Ntongwe,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000006f,,8,Ruhango,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000070,,8,Cyeza,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000071,,8,Kabacuzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000072,,8,Kibangu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000073,,8,Kiyumba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000074,,8,Muhanga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000075,,8,Mushishiro,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000076,,8,Nyabinoni,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000077,,8,Nyamabuye,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000078,,8,Nyarusange,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000079,,8,Rongi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000007a,,8,Rugendabari,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000007b,,8,Shyogwe,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000007c,,8,Gacurabwenge,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000007d,,8,Karama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000007e,,8,Kayenzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000007f,,8,Kayumbu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000080,,8,Mugina,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000081,,8,Musambira,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000082,,8,Ngamba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000083,,8,Nyamiyaga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000084,,8,Nyarubaka,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000085,,8,Rugarika,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000086,,8,Rukoma,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
